,Id,Category
7624,7624,0
7625,7625,0
7626,7626,0
7627,7627,1
7628,7628,1
7629,7629,0
7630,7630,0
7631,7631,0
7632,7632,1
7633,7633,0
7634,7634,1
7635,7635,1
7636,7636,1
7637,7637,0
7638,7638,0
7639,7639,0
7640,7640,0
7641,7641,1
7642,7642,0
7643,7643,0
7644,7644,0
7645,7645,0
7646,7646,0
7647,7647,0
7648,7648,1
7649,7649,0
7650,7650,1
7651,7651,0
7652,7652,1
7653,7653,1
7654,7654,0
7655,7655,0
7656,7656,0
7657,7657,1
7658,7658,1
7659,7659,0
7660,7660,1
7661,7661,0
7662,7662,1
7663,7663,0
7664,7664,1
7665,7665,1
7666,7666,1
7667,7667,1
7668,7668,0
7669,7669,0
7670,7670,1
7671,7671,1
7672,7672,0
7673,7673,1
7674,7674,1
7675,7675,1
7676,7676,1
7677,7677,1
7678,7678,1
7679,7679,0
7680,7680,1
7681,7681,0
7682,7682,1
7683,7683,0
7684,7684,1
7685,7685,1
7686,7686,1
7687,7687,1
7688,7688,1
7689,7689,0
7690,7690,1
7691,7691,1
7692,7692,1
7693,7693,0
7694,7694,0
7695,7695,1
7696,7696,0
7697,7697,1
7698,7698,1
7699,7699,0
7700,7700,1
7701,7701,0
7702,7702,0
7703,7703,0
7704,7704,1
7705,7705,1
7706,7706,0
7707,7707,1
7708,7708,0
7709,7709,1
7710,7710,0
7711,7711,1
7712,7712,1
7713,7713,1
7714,7714,0
7715,7715,0
7716,7716,1
7717,7717,1
7718,7718,1
7719,7719,1
7720,7720,1
7721,7721,0
7722,7722,1
7723,7723,1
7724,7724,0
7725,7725,1
7726,7726,1
7727,7727,0
7728,7728,0
7729,7729,1
7730,7730,1
7731,7731,1
7732,7732,0
7733,7733,1
7734,7734,0
7735,7735,0
7736,7736,1
7737,7737,1
7738,7738,1
7739,7739,1
7740,7740,0
7741,7741,0
7742,7742,0
7743,7743,0
7744,7744,0
7745,7745,0
7746,7746,1
7747,7747,0
7748,7748,1
7749,7749,1
7750,7750,0
7751,7751,0
7752,7752,1
7753,7753,1
7754,7754,1
7755,7755,1
7756,7756,0
7757,7757,1
7758,7758,0
7759,7759,0
7760,7760,0
7761,7761,1
7762,7762,0
7763,7763,1
7764,7764,1
7765,7765,0
7766,7766,0
7767,7767,1
7768,7768,1
7769,7769,1
7770,7770,1
7771,7771,1
7772,7772,0
7773,7773,1
7774,7774,1
7775,7775,1
7776,7776,1
7777,7777,0
7778,7778,0
7779,7779,0
7780,7780,1
7781,7781,0
7782,7782,1
7783,7783,1
7784,7784,0
7785,7785,1
7786,7786,1
7787,7787,0
7788,7788,1
7789,7789,0
7790,7790,1
7791,7791,0
7792,7792,1
7793,7793,1
7794,7794,1
7795,7795,1
7796,7796,0
7797,7797,0
7798,7798,0
7799,7799,0
7800,7800,0
7801,7801,0
7802,7802,1
7803,7803,1
7804,7804,1
7805,7805,1
7806,7806,0
7807,7807,0
7808,7808,0
7809,7809,1
7810,7810,0
7811,7811,0
7812,7812,1
7813,7813,1
7814,7814,0
7815,7815,1
7816,7816,1
7817,7817,1
7818,7818,0
7819,7819,1
7820,7820,0
7821,7821,1
7822,7822,1
7823,7823,0
7824,7824,1
7825,7825,0
7826,7826,0
7827,7827,1
7828,7828,0
7829,7829,1
7830,7830,1
7831,7831,0
7832,7832,0
7833,7833,0
7834,7834,0
7835,7835,1
7836,7836,0
7837,7837,1
7838,7838,1
7839,7839,1
7840,7840,0
7841,7841,0
7842,7842,1
7843,7843,1
7844,7844,0
7845,7845,1
7846,7846,0
7847,7847,1
7848,7848,0
7849,7849,0
7850,7850,0
7851,7851,1
7852,7852,0
7853,7853,0
7854,7854,0
7855,7855,0
7856,7856,0
7857,7857,1
7858,7858,1
7859,7859,1
7860,7860,1
7861,7861,0
7862,7862,1
7863,7863,0
7864,7864,0
7865,7865,0
7866,7866,0
7867,7867,1
7868,7868,1
7869,7869,1
7870,7870,0
7871,7871,1
7872,7872,0
7873,7873,0
7874,7874,1
7875,7875,1
7876,7876,0
7877,7877,1
7878,7878,0
7879,7879,0
7880,7880,0
7881,7881,1
7882,7882,0
7883,7883,1
7884,7884,1
7885,7885,1
7886,7886,0
7887,7887,1
7888,7888,0
7889,7889,0
7890,7890,1
7891,7891,1
7892,7892,0
7893,7893,1
7894,7894,0
7895,7895,1
7896,7896,0
7897,7897,0
7898,7898,0
7899,7899,1
7900,7900,0
7901,7901,1
7902,7902,0
7903,7903,1
7904,7904,1
7905,7905,0
7906,7906,0
7907,7907,1
7908,7908,1
7909,7909,0
7910,7910,1
7911,7911,0
7912,7912,1
7913,7913,1
7914,7914,1
7915,7915,1
7916,7916,0
7917,7917,1
7918,7918,1
7919,7919,0
7920,7920,0
7921,7921,0
7922,7922,0
7923,7923,0
7924,7924,1
7925,7925,1
7926,7926,1
7927,7927,1
7928,7928,1
7929,7929,1
7930,7930,1
7931,7931,0
7932,7932,1
7933,7933,0
7934,7934,0
7935,7935,0
7936,7936,0
7937,7937,1
7938,7938,0
7939,7939,1
7940,7940,0
7941,7941,0
7942,7942,0
7943,7943,0
7944,7944,0
7945,7945,0
7946,7946,1
7947,7947,1
7948,7948,1
7949,7949,0
7950,7950,0
7951,7951,0
7952,7952,0
7953,7953,1
7954,7954,1
7955,7955,0
7956,7956,1
7957,7957,0
7958,7958,0
7959,7959,0
7960,7960,0
7961,7961,0
7962,7962,1
7963,7963,1
7964,7964,0
7965,7965,1
7966,7966,0
7967,7967,0
7968,7968,0
7969,7969,0
7970,7970,0
7971,7971,0
7972,7972,1
7973,7973,1
7974,7974,0
7975,7975,1
7976,7976,0
7977,7977,0
7978,7978,1
7979,7979,0
7980,7980,1
7981,7981,1
7982,7982,1
7983,7983,0
7984,7984,0
7985,7985,0
7986,7986,1
7987,7987,0
7988,7988,1
7989,7989,0
7990,7990,1
7991,7991,0
7992,7992,1
7993,7993,0
7994,7994,0
7995,7995,1
7996,7996,1
7997,7997,1
7998,7998,0
7999,7999,1
8000,8000,1
8001,8001,0
8002,8002,0
8003,8003,1
8004,8004,0
8005,8005,1
8006,8006,0
8007,8007,1
8008,8008,1
8009,8009,1
8010,8010,0
8011,8011,0
8012,8012,1
8013,8013,1
8014,8014,1
8015,8015,0
8016,8016,0
8017,8017,0
8018,8018,0
8019,8019,0
8020,8020,1
8021,8021,0
8022,8022,0
8023,8023,1
8024,8024,1
8025,8025,0
8026,8026,1
8027,8027,1
8028,8028,1
8029,8029,0
8030,8030,1
8031,8031,1
8032,8032,0
8033,8033,0
8034,8034,1
8035,8035,1
8036,8036,1
8037,8037,1
8038,8038,0
8039,8039,1
8040,8040,1
8041,8041,0
8042,8042,1
8043,8043,1
8044,8044,1
8045,8045,1
8046,8046,1
8047,8047,0
8048,8048,1
8049,8049,0
8050,8050,1
8051,8051,1
8052,8052,1
8053,8053,0
8054,8054,1
8055,8055,1
8056,8056,1
8057,8057,0
8058,8058,1
8059,8059,0
8060,8060,0
8061,8061,0
8062,8062,0
8063,8063,0
8064,8064,1
8065,8065,1
8066,8066,1
8067,8067,0
8068,8068,0
8069,8069,1
8070,8070,1
8071,8071,0
8072,8072,1
8073,8073,1
8074,8074,0
8075,8075,1
8076,8076,1
8077,8077,0
8078,8078,1
8079,8079,0
8080,8080,0
8081,8081,0
8082,8082,1
8083,8083,1
8084,8084,1
8085,8085,1
8086,8086,0
8087,8087,1
8088,8088,0
8089,8089,0
8090,8090,0
8091,8091,1
8092,8092,0
8093,8093,1
8094,8094,1
8095,8095,1
8096,8096,1
8097,8097,1
8098,8098,0
8099,8099,1
8100,8100,1
8101,8101,1
8102,8102,1
8103,8103,1
8104,8104,0
8105,8105,0
8106,8106,1
8107,8107,0
8108,8108,0
8109,8109,1
8110,8110,0
8111,8111,1
8112,8112,1
8113,8113,0
8114,8114,0
8115,8115,1
8116,8116,1
8117,8117,0
8118,8118,0
8119,8119,0
8120,8120,0
8121,8121,0
8122,8122,0
8123,8123,1
8124,8124,0
8125,8125,1
8126,8126,1
8127,8127,0
8128,8128,0
8129,8129,1
8130,8130,1
8131,8131,0
8132,8132,0
8133,8133,0
8134,8134,1
8135,8135,1
8136,8136,0
8137,8137,0
8138,8138,1
8139,8139,1
8140,8140,1
8141,8141,1
8142,8142,1
8143,8143,1
8144,8144,1
8145,8145,1
8146,8146,0
8147,8147,1
8148,8148,0
8149,8149,1
8150,8150,0
8151,8151,0
8152,8152,0
8153,8153,1
8154,8154,0
8155,8155,1
8156,8156,0
8157,8157,1
8158,8158,0
8159,8159,0
8160,8160,1
8161,8161,0
8162,8162,0
8163,8163,0
8164,8164,0
8165,8165,0
8166,8166,0
8167,8167,0
8168,8168,0
8169,8169,0
8170,8170,1
8171,8171,0
8172,8172,1
8173,8173,1
8174,8174,1
8175,8175,1
8176,8176,1
8177,8177,0
8178,8178,0
8179,8179,1
8180,8180,1
8181,8181,1
8182,8182,1
8183,8183,1
8184,8184,1
8185,8185,1
8186,8186,0
8187,8187,1
8188,8188,1
8189,8189,0
8190,8190,0
8191,8191,1
8192,8192,1
8193,8193,1
8194,8194,0
8195,8195,1
8196,8196,1
8197,8197,0
8198,8198,1
8199,8199,1
8200,8200,1
8201,8201,0
8202,8202,0
8203,8203,1
8204,8204,0
8205,8205,1
8206,8206,1
8207,8207,1
8208,8208,0
8209,8209,0
8210,8210,0
8211,8211,0
8212,8212,0
8213,8213,1
8214,8214,0
8215,8215,1
8216,8216,1
8217,8217,1
8218,8218,1
8219,8219,0
8220,8220,1
8221,8221,0
8222,8222,1
8223,8223,1
8224,8224,1
8225,8225,0
8226,8226,1
8227,8227,0
8228,8228,1
8229,8229,1
8230,8230,0
8231,8231,1
8232,8232,1
8233,8233,0
8234,8234,1
8235,8235,1
8236,8236,1
8237,8237,0
8238,8238,0
8239,8239,1
8240,8240,0
8241,8241,0
8242,8242,1
8243,8243,1
8244,8244,1
8245,8245,1
8246,8246,0
8247,8247,1
8248,8248,1
8249,8249,1
8250,8250,0
8251,8251,0
8252,8252,1
8253,8253,0
8254,8254,1
8255,8255,0
8256,8256,0
8257,8257,0
8258,8258,0
8259,8259,0
8260,8260,1
8261,8261,1
8262,8262,0
8263,8263,0
8264,8264,0
8265,8265,1
8266,8266,1
8267,8267,1
8268,8268,0
8269,8269,0
8270,8270,0
8271,8271,1
8272,8272,1
8273,8273,1
8274,8274,1
8275,8275,1
8276,8276,1
8277,8277,1
8278,8278,0
8279,8279,0
8280,8280,0
8281,8281,1
8282,8282,1
8283,8283,0
8284,8284,0
8285,8285,1
8286,8286,0
8287,8287,0
8288,8288,0
8289,8289,0
8290,8290,1
8291,8291,1
8292,8292,1
8293,8293,0
8294,8294,1
8295,8295,0
8296,8296,0
8297,8297,0
8298,8298,0
8299,8299,1
8300,8300,1
8301,8301,1
8302,8302,0
8303,8303,1
8304,8304,0
8305,8305,1
8306,8306,1
8307,8307,0
8308,8308,0
8309,8309,1
8310,8310,0
8311,8311,1
8312,8312,1
8313,8313,0
8314,8314,0
8315,8315,0
8316,8316,0
8317,8317,1
8318,8318,0
8319,8319,1
8320,8320,1
8321,8321,1
8322,8322,0
8323,8323,1
8324,8324,0
8325,8325,1
8326,8326,0
8327,8327,1
8328,8328,1
8329,8329,1
8330,8330,0
8331,8331,1
8332,8332,0
8333,8333,0
8334,8334,0
8335,8335,0
8336,8336,0
8337,8337,1
8338,8338,1
8339,8339,1
8340,8340,0
8341,8341,1
8342,8342,0
8343,8343,0
8344,8344,1
8345,8345,0
8346,8346,1
8347,8347,1
8348,8348,0
8349,8349,1
8350,8350,0
8351,8351,1
8352,8352,1
8353,8353,0
8354,8354,1
8355,8355,1
8356,8356,1
8357,8357,1
8358,8358,1
8359,8359,1
8360,8360,1
8361,8361,0
8362,8362,1
8363,8363,0
8364,8364,0
8365,8365,1
8366,8366,1
8367,8367,1
8368,8368,0
8369,8369,0
8370,8370,0
8371,8371,1
8372,8372,0
8373,8373,0
8374,8374,1
8375,8375,0
8376,8376,0
8377,8377,1
8378,8378,0
8379,8379,1
8380,8380,1
8381,8381,1
8382,8382,1
8383,8383,1
8384,8384,1
8385,8385,1
8386,8386,1
8387,8387,1
8388,8388,1
8389,8389,1
8390,8390,1
8391,8391,1
8392,8392,1
8393,8393,1
8394,8394,1
8395,8395,1
8396,8396,0
8397,8397,0
8398,8398,0
8399,8399,0
8400,8400,0
8401,8401,0
8402,8402,1
8403,8403,0
8404,8404,1
8405,8405,1
8406,8406,1
8407,8407,0
8408,8408,1
8409,8409,0
8410,8410,0
8411,8411,1
8412,8412,1
8413,8413,1
8414,8414,0
8415,8415,1
8416,8416,0
8417,8417,0
8418,8418,0
8419,8419,0
8420,8420,0
8421,8421,0
8422,8422,0
8423,8423,0
8424,8424,1
8425,8425,1
8426,8426,0
8427,8427,1
8428,8428,1
8429,8429,0
8430,8430,0
8431,8431,0
8432,8432,0
8433,8433,1
8434,8434,1
8435,8435,0
8436,8436,0
8437,8437,1
8438,8438,0
8439,8439,1
8440,8440,0
8441,8441,1
8442,8442,0
8443,8443,0
8444,8444,1
8445,8445,0
8446,8446,0
8447,8447,0
8448,8448,1
8449,8449,1
8450,8450,1
8451,8451,1
8452,8452,0
8453,8453,0
8454,8454,0
8455,8455,1
8456,8456,0
8457,8457,0
8458,8458,0
8459,8459,0
8460,8460,0
8461,8461,0
8462,8462,1
8463,8463,0
8464,8464,0
8465,8465,0
8466,8466,0
8467,8467,1
8468,8468,1
8469,8469,1
8470,8470,1
8471,8471,1
8472,8472,0
8473,8473,1
8474,8474,1
8475,8475,0
8476,8476,1
8477,8477,0
8478,8478,1
8479,8479,1
8480,8480,1
8481,8481,1
8482,8482,0
8483,8483,1
8484,8484,0
8485,8485,0
8486,8486,1
8487,8487,1
8488,8488,1
8489,8489,1
8490,8490,1
8491,8491,0
8492,8492,1
8493,8493,1
8494,8494,1
8495,8495,1
8496,8496,1
8497,8497,0
8498,8498,0
8499,8499,0
8500,8500,0
8501,8501,0
8502,8502,1
8503,8503,0
8504,8504,1
8505,8505,1
8506,8506,1
8507,8507,1
8508,8508,0
8509,8509,0
8510,8510,1
8511,8511,0
8512,8512,0
8513,8513,1
8514,8514,1
8515,8515,0
8516,8516,0
8517,8517,1
8518,8518,1
8519,8519,0
8520,8520,1
8521,8521,0
8522,8522,0
8523,8523,1
8524,8524,0
8525,8525,0
8526,8526,0
8527,8527,1
8528,8528,0
8529,8529,0
8530,8530,0
8531,8531,0
8532,8532,1
8533,8533,0
8534,8534,0
8535,8535,0
8536,8536,1
8537,8537,1
8538,8538,0
8539,8539,1
8540,8540,0
8541,8541,1
8542,8542,0
8543,8543,1
8544,8544,1
8545,8545,1
8546,8546,0
8547,8547,1
8548,8548,1
8549,8549,1
8550,8550,1
8551,8551,0
8552,8552,1
8553,8553,0
8554,8554,0
8555,8555,0
8556,8556,1
8557,8557,1
8558,8558,1
8559,8559,1
8560,8560,1
8561,8561,1
8562,8562,1
8563,8563,1
8564,8564,1
8565,8565,1
8566,8566,1
8567,8567,0
8568,8568,1
8569,8569,0
8570,8570,1
8571,8571,0
8572,8572,1
8573,8573,1
8574,8574,0
8575,8575,0
8576,8576,0
8577,8577,1
8578,8578,1
8579,8579,1
8580,8580,0
8581,8581,1
8582,8582,0
8583,8583,0
8584,8584,0
8585,8585,0
8586,8586,0
8587,8587,1
8588,8588,0
8589,8589,0
8590,8590,1
8591,8591,0
8592,8592,0
8593,8593,0
8594,8594,1
8595,8595,1
8596,8596,0
8597,8597,0
8598,8598,1
8599,8599,1
8600,8600,1
8601,8601,1
8602,8602,0
8603,8603,0
8604,8604,0
8605,8605,0
8606,8606,0
8607,8607,0
8608,8608,1
8609,8609,0
8610,8610,1
8611,8611,0
8612,8612,0
8613,8613,1
8614,8614,0
8615,8615,1
8616,8616,1
8617,8617,1
8618,8618,0
8619,8619,1
8620,8620,0
8621,8621,0
8622,8622,0
8623,8623,0
8624,8624,1
8625,8625,0
8626,8626,0
8627,8627,1
8628,8628,0
8629,8629,1
8630,8630,1
8631,8631,1
8632,8632,1
8633,8633,1
8634,8634,0
8635,8635,1
8636,8636,0
8637,8637,1
8638,8638,1
8639,8639,0
8640,8640,0
8641,8641,1
8642,8642,1
8643,8643,1
8644,8644,0
8645,8645,0
8646,8646,1
8647,8647,1
8648,8648,1
8649,8649,1
8650,8650,0
8651,8651,1
8652,8652,1
8653,8653,1
8654,8654,1
8655,8655,1
8656,8656,1
8657,8657,1
8658,8658,0
8659,8659,0
8660,8660,1
8661,8661,1
8662,8662,0
8663,8663,1
8664,8664,0
8665,8665,1
8666,8666,0
8667,8667,1
8668,8668,0
8669,8669,0
8670,8670,0
8671,8671,0
8672,8672,0
8673,8673,1
8674,8674,0
8675,8675,1
8676,8676,1
8677,8677,1
8678,8678,1
8679,8679,0
8680,8680,0
8681,8681,0
8682,8682,1
8683,8683,1
8684,8684,1
8685,8685,1
8686,8686,1
8687,8687,1
8688,8688,1
8689,8689,1
8690,8690,0
8691,8691,1
8692,8692,1
8693,8693,0
8694,8694,0
8695,8695,1
8696,8696,1
8697,8697,1
8698,8698,1
8699,8699,1
8700,8700,1
8701,8701,0
8702,8702,1
8703,8703,1
8704,8704,1
8705,8705,1
8706,8706,1
8707,8707,0
8708,8708,1
8709,8709,1
8710,8710,1
8711,8711,0
8712,8712,1
8713,8713,1
8714,8714,0
8715,8715,1
8716,8716,1
8717,8717,0
8718,8718,1
8719,8719,0
8720,8720,0
8721,8721,0
8722,8722,0
8723,8723,1
8724,8724,1
8725,8725,0
8726,8726,0
8727,8727,1
8728,8728,1
8729,8729,0
8730,8730,1
8731,8731,0
8732,8732,1
8733,8733,0
8734,8734,1
8735,8735,0
8736,8736,0
8737,8737,0
8738,8738,0
8739,8739,1
8740,8740,1
8741,8741,0
8742,8742,0
8743,8743,0
8744,8744,0
8745,8745,1
8746,8746,1
8747,8747,0
8748,8748,1
8749,8749,0
8750,8750,0
8751,8751,1
8752,8752,1
8753,8753,0
8754,8754,0
8755,8755,1
8756,8756,1
8757,8757,1
8758,8758,1
8759,8759,0
8760,8760,0
8761,8761,0
8762,8762,1
8763,8763,1
8764,8764,0
8765,8765,1
8766,8766,1
8767,8767,1
8768,8768,0
8769,8769,1
8770,8770,0
8771,8771,0
8772,8772,0
8773,8773,0
8774,8774,1
8775,8775,1
8776,8776,1
8777,8777,1
8778,8778,0
8779,8779,0
8780,8780,0
8781,8781,0
8782,8782,0
8783,8783,0
8784,8784,1
8785,8785,1
8786,8786,0
8787,8787,1
8788,8788,1
8789,8789,1
8790,8790,0
8791,8791,0
8792,8792,1
8793,8793,1
8794,8794,0
8795,8795,0
8796,8796,0
8797,8797,1
8798,8798,0
8799,8799,0
8800,8800,1
8801,8801,0
8802,8802,0
8803,8803,0
8804,8804,1
8805,8805,0
8806,8806,1
8807,8807,1
8808,8808,0
8809,8809,0
8810,8810,1
8811,8811,1
8812,8812,1
8813,8813,1
8814,8814,0
8815,8815,0
8816,8816,0
8817,8817,0
8818,8818,1
8819,8819,1
8820,8820,0
8821,8821,0
8822,8822,1
8823,8823,1
8824,8824,1
8825,8825,0
8826,8826,0
8827,8827,1
8828,8828,0
8829,8829,0
8830,8830,0
8831,8831,1
8832,8832,0
8833,8833,1
8834,8834,1
8835,8835,0
8836,8836,0
8837,8837,1
8838,8838,0
8839,8839,1
8840,8840,1
8841,8841,0
8842,8842,0
8843,8843,0
8844,8844,1
8845,8845,1
8846,8846,0
8847,8847,1
8848,8848,1
8849,8849,0
8850,8850,1
8851,8851,0
8852,8852,1
8853,8853,0
8854,8854,0
8855,8855,0
8856,8856,0
8857,8857,0
8858,8858,0
8859,8859,1
8860,8860,0
8861,8861,0
8862,8862,0
8863,8863,1
8864,8864,0
8865,8865,0
8866,8866,0
8867,8867,1
8868,8868,0
8869,8869,1
8870,8870,1
8871,8871,1
8872,8872,0
8873,8873,1
8874,8874,0
8875,8875,1
8876,8876,1
8877,8877,0
8878,8878,0
8879,8879,0
8880,8880,0
8881,8881,0
8882,8882,0
8883,8883,1
8884,8884,0
8885,8885,1
8886,8886,0
8887,8887,1
8888,8888,0
8889,8889,1
8890,8890,1
8891,8891,1
8892,8892,1
8893,8893,0
8894,8894,1
8895,8895,1
8896,8896,1
8897,8897,1
8898,8898,1
8899,8899,1
8900,8900,0
8901,8901,0
8902,8902,0
8903,8903,0
8904,8904,0
8905,8905,0
8906,8906,0
8907,8907,1
8908,8908,1
8909,8909,0
8910,8910,0
8911,8911,0
8912,8912,1
8913,8913,1
8914,8914,0
8915,8915,1
8916,8916,1
8917,8917,0
8918,8918,1
8919,8919,0
8920,8920,0
8921,8921,1
8922,8922,0
8923,8923,0
8924,8924,1
8925,8925,1
8926,8926,0
8927,8927,0
8928,8928,1
8929,8929,1
8930,8930,0
8931,8931,1
8932,8932,1
8933,8933,0
8934,8934,1
8935,8935,0
8936,8936,0
8937,8937,1
8938,8938,0
8939,8939,0
8940,8940,0
8941,8941,1
8942,8942,0
8943,8943,1
8944,8944,1
8945,8945,1
8946,8946,0
8947,8947,1
8948,8948,1
8949,8949,1
8950,8950,0
8951,8951,0
8952,8952,0
8953,8953,0
8954,8954,0
8955,8955,0
8956,8956,0
8957,8957,1
8958,8958,1
8959,8959,0
8960,8960,1
8961,8961,1
8962,8962,0
8963,8963,1
8964,8964,0
8965,8965,1
8966,8966,0
8967,8967,1
8968,8968,1
8969,8969,0
8970,8970,1
8971,8971,1
8972,8972,0
8973,8973,1
8974,8974,1
8975,8975,1
8976,8976,0
8977,8977,1
8978,8978,0
8979,8979,1
8980,8980,0
8981,8981,0
8982,8982,1
8983,8983,1
8984,8984,1
8985,8985,1
8986,8986,1
8987,8987,1
8988,8988,1
8989,8989,1
8990,8990,1
8991,8991,1
8992,8992,0
8993,8993,1
8994,8994,0
8995,8995,0
8996,8996,1
8997,8997,1
8998,8998,1
8999,8999,1
9000,9000,0
9001,9001,1
9002,9002,0
9003,9003,0
9004,9004,0
9005,9005,1
9006,9006,0
9007,9007,1
9008,9008,0
9009,9009,0
9010,9010,0
9011,9011,0
9012,9012,1
9013,9013,1
9014,9014,1
9015,9015,0
9016,9016,1
9017,9017,1
9018,9018,1
9019,9019,0
9020,9020,0
9021,9021,1
9022,9022,1
9023,9023,0
9024,9024,1
9025,9025,0
9026,9026,0
9027,9027,1
9028,9028,0
9029,9029,1
9030,9030,0
9031,9031,1
9032,9032,1
9033,9033,0
9034,9034,1
9035,9035,0
9036,9036,1
9037,9037,1
9038,9038,0
9039,9039,1
9040,9040,1
9041,9041,1
9042,9042,1
9043,9043,0
9044,9044,0
9045,9045,0
9046,9046,0
9047,9047,1
9048,9048,1
9049,9049,0
9050,9050,0
9051,9051,0
9052,9052,0
9053,9053,1
9054,9054,1
9055,9055,1
9056,9056,0
9057,9057,0
9058,9058,1
9059,9059,0
9060,9060,0
9061,9061,1
9062,9062,0
9063,9063,1
9064,9064,0
9065,9065,1
9066,9066,1
9067,9067,0
9068,9068,0
9069,9069,0
9070,9070,0
9071,9071,1
9072,9072,1
9073,9073,0
9074,9074,0
9075,9075,1
9076,9076,0
9077,9077,1
9078,9078,1
9079,9079,1
9080,9080,1
9081,9081,1
9082,9082,0
9083,9083,0
9084,9084,1
9085,9085,0
9086,9086,1
9087,9087,1
9088,9088,0
9089,9089,1
9090,9090,0
9091,9091,0
9092,9092,0
9093,9093,0
9094,9094,1
9095,9095,1
9096,9096,1
9097,9097,0
9098,9098,1
9099,9099,1
9100,9100,0
9101,9101,1
9102,9102,1
9103,9103,0
9104,9104,1
9105,9105,1
9106,9106,1
9107,9107,1
9108,9108,0
9109,9109,1
9110,9110,1
9111,9111,0
9112,9112,1
9113,9113,0
9114,9114,1
9115,9115,1
9116,9116,1
9117,9117,1
9118,9118,0
9119,9119,1
9120,9120,0
9121,9121,0
9122,9122,1
9123,9123,0
9124,9124,1
9125,9125,0
9126,9126,1
9127,9127,1
9128,9128,0
9129,9129,1
9130,9130,0
9131,9131,0
9132,9132,0
9133,9133,0
9134,9134,0
9135,9135,1
9136,9136,0
9137,9137,1
9138,9138,0
9139,9139,1
9140,9140,0
9141,9141,1
9142,9142,1
9143,9143,0
9144,9144,0
9145,9145,0
9146,9146,0
9147,9147,0
9148,9148,0
9149,9149,0
9150,9150,0
9151,9151,1
9152,9152,0
9153,9153,0
9154,9154,1
9155,9155,0
9156,9156,1
9157,9157,0
9158,9158,1
9159,9159,1
9160,9160,0
9161,9161,1
9162,9162,1
9163,9163,0
9164,9164,0
9165,9165,0
9166,9166,1
9167,9167,0
9168,9168,0
9169,9169,1
9170,9170,0
9171,9171,1
9172,9172,0
9173,9173,1
9174,9174,1
9175,9175,1
9176,9176,1
9177,9177,1
9178,9178,0
9179,9179,0
9180,9180,1
9181,9181,0
9182,9182,1
9183,9183,0
9184,9184,1
9185,9185,0
9186,9186,1
9187,9187,0
9188,9188,1
9189,9189,1
9190,9190,0
9191,9191,0
9192,9192,1
9193,9193,0
9194,9194,0
9195,9195,1
9196,9196,0
9197,9197,0
9198,9198,0
9199,9199,1
9200,9200,1
9201,9201,0
9202,9202,0
9203,9203,1
9204,9204,1
9205,9205,1
9206,9206,0
9207,9207,0
9208,9208,1
9209,9209,1
9210,9210,0
9211,9211,1
9212,9212,0
9213,9213,1
9214,9214,0
9215,9215,0
9216,9216,0
9217,9217,1
9218,9218,0
9219,9219,0
9220,9220,0
9221,9221,1
9222,9222,0
9223,9223,1
9224,9224,0
9225,9225,0
9226,9226,0
9227,9227,0
9228,9228,0
9229,9229,0
9230,9230,0
9231,9231,1
9232,9232,0
9233,9233,1
9234,9234,0
9235,9235,0
9236,9236,1
9237,9237,0
9238,9238,0
9239,9239,1
9240,9240,1
9241,9241,0
9242,9242,0
9243,9243,1
9244,9244,1
9245,9245,0
9246,9246,0
9247,9247,0
9248,9248,0
9249,9249,1
9250,9250,0
9251,9251,1
9252,9252,0
9253,9253,0
9254,9254,1
9255,9255,0
9256,9256,0
9257,9257,0
9258,9258,1
9259,9259,1
9260,9260,0
9261,9261,0
9262,9262,0
9263,9263,0
9264,9264,0
9265,9265,0
9266,9266,0
9267,9267,1
9268,9268,0
9269,9269,0
9270,9270,0
9271,9271,0
9272,9272,0
9273,9273,1
9274,9274,0
9275,9275,0
9276,9276,1
9277,9277,1
9278,9278,1
9279,9279,1
9280,9280,0
9281,9281,1
9282,9282,0
9283,9283,0
9284,9284,0
9285,9285,0
9286,9286,0
9287,9287,1
9288,9288,0
9289,9289,1
9290,9290,1
9291,9291,1
9292,9292,0
9293,9293,1
9294,9294,0
9295,9295,0
9296,9296,1
9297,9297,0
9298,9298,1
9299,9299,1
9300,9300,1
9301,9301,1
9302,9302,0
9303,9303,0
9304,9304,1
9305,9305,0
9306,9306,1
9307,9307,1
9308,9308,0
9309,9309,1
9310,9310,0
9311,9311,0
9312,9312,1
9313,9313,1
9314,9314,1
9315,9315,1
9316,9316,1
9317,9317,1
9318,9318,0
9319,9319,0
9320,9320,0
9321,9321,0
9322,9322,0
9323,9323,1
9324,9324,1
9325,9325,0
9326,9326,0
9327,9327,0
9328,9328,0
9329,9329,1
9330,9330,1
9331,9331,0
9332,9332,0
9333,9333,0
9334,9334,1
9335,9335,0
9336,9336,0
9337,9337,1
9338,9338,0
9339,9339,0
9340,9340,1
9341,9341,1
9342,9342,1
9343,9343,1
9344,9344,0
9345,9345,0
9346,9346,1
9347,9347,0
9348,9348,0
9349,9349,0
9350,9350,0
9351,9351,1
9352,9352,0
9353,9353,1
9354,9354,0
9355,9355,1
9356,9356,1
9357,9357,1
9358,9358,0
9359,9359,0
9360,9360,1
9361,9361,1
9362,9362,0
9363,9363,0
9364,9364,1
9365,9365,0
9366,9366,1
9367,9367,0
9368,9368,1
9369,9369,0
9370,9370,1
9371,9371,1
9372,9372,0
